Employee ID;Date of Joining;Gender;Company Type;WFH Setup Available;Designation;Resource Allocation;Mental Fatigue Score;Burn Rate;Years in Company;Work Hours per Week;Sleep Hours;Work-Life Balance Score;Manager Support Score;Deadline Pressure Score;Team Size;Recognition Frequency
fffe31003200320032003500;10/03/2008;Male;Service;Yes;2;3.0;6.0;0.45;16;57;5.7;2;1;5;3;0
fffe32003900370039003900;14/11/2008;Male;Service;No;2;5.0;4.7;0.37;16;41;6.8;4;4;2;11;5
fffe3600300039003400;03/04/2008;Male;Product;Yes;1;3.0;6.0;0.51;16;52;4.9;2;3;5;19;0
fffe33003300370033003600;28/09/2008;Female;Product;No;1;4.0;5.6;0.44;16;57;5.6;1;2;5;9;1
fffe31003600340034003200;30/03/2008;Female;Service;No;3;5.0;6.1;0.52;16;49;6.1;2;2;5;16;0
fffe32003200350033003300;28/07/2008;Female;Service;Yes;4;7.0;8.6;0.78;16;57;6.0;2;2;5;13;0
fffe32003700340030003500;25/01/2008;Male;Service;No;3;6.0;7.2;0.56;16;51;4.9;2;2;4;11;0
fffe32003700350036003200;10/08/2008;Female;Service;Yes;2;3.0;4.5;0.25;16;35;6.8;4;5;3;12;4
fffe310038003100;09/06/2008;Female;Service;Yes;1;2.0;4.8;0.28;16;42;6.3;3;5;3;12;3
fffe31003500300039003600;17/09/2008;Male;Service;Yes;1;3.0;5.2;0.34;16;36;6.4;5;3;2;9;2
fffe31003000350034003200;07/08/2008;Male;Service;No;4;6.0;7.8;0.61;16;56;6.7;1;3;5;7;1
fffe31003000360031003900;28/09/2008;Male;Service;No;3;;8.9;0.79;16;52;6.4;2;3;5;15;1
fffe32003300390039003500;15/04/2008;Female;Service;Yes;2;4.0;5.7;0.4;16;41;5.9;5;4;1;17;5
fffe31003400370038003400;02/06/2008;Female;Service;Yes;1;3.0;5.5;0.46;16;57;5.7;2;3;4;4;1
fffe31003800360035003400;29/10/2008;Female;Service;Yes;1;3.0;;0.42;16;53;5.7;1;3;5;13;1
fffe3100320036003600;04/08/2008;Male;Product;Yes;4;8.0;8.2;;16;42;6.7;5;4;3;19;2
fffe32003600340034003800;08/11/2008;Male;Service;Yes;3;6.0;7.8;0.66;16;55;5.7;2;1;4;16;1
fffe32003500380034003500;10/08/2008;Female;Service;Yes;1;3.0;4.5;0.36;16;38;7.0;4;3;1;16;4
fffe32003300320036003000;17/06/2008;Male;Service;No;2;5.0;7.4;0.65;16;59;5.9;2;3;5;14;1
fffe31003900300036003200;01/11/2008;Male;Service;Yes;1;2.0;4.5;0.28;16;43;7.2;5;4;2;16;4
fffe32003400350039003600;13/11/2008;Female;Product;No;2;3.0;4.0;0.22;16;37;7.0;3;5;1;10;5
fffe32003300320039003000;24/10/2008;Female;Service;Yes;2;5.0;5.1;0.36;16;37;6.7;3;5;1;18;5
fffe33003200330036003300;14/04/2008;Female;Service;No;3;7.0;8.0;0.76;16;51;5.6;1;1;5;15;1
fffe32003400340037003100;05/08/2008;Female;Service;No;1;2.0;5.1;0.43;16;59;5.0;1;2;4;10;0
fffe3400340036003500;15/12/2008;Male;Service;Yes;2;3.0;6.3;0.43;16;57;5.2;2;1;4;18;0
fffe33003300320037003900;28/03/2008;Male;Product;No;0;1.0;0.9;0.06;16;37;6.9;3;4;2;10;3
fffe33003400350038003400;29/02/2008;Female;Service;Yes;2;4.0;2.9;0.21;16;35;6.5;4;3;2;19;3
fffe32003900360030003200;28/09/2008;Female;Service;No;3;7.0;6.8;0.51;16;52;5.2;2;1;5;10;1
fffe3300360036003700;14/08/2008;Female;Service;Yes;4;8.0;8.3;0.81;16;57;4.8;1;3;5;8;1
fffe32003500340031003900;08/08/2008;Female;Product;Yes;3;5.0;6.9;0.49;16;52;5.0;1;1;4;10;1
fffe32003400310034003500;27/03/2008;Female;Product;Yes;1;1.0;1.0;0.05;16;41;7.5;5;3;2;7;5
fffe32003600340032003800;17/12/2008;Female;Service;Yes;2;4.0;4.3;0.38;16;36;6.3;4;5;3;16;5
fffe3100390035003900;11/06/2008;Male;Service;Yes;4;8.0;7.2;0.54;16;54;5.3;2;2;5;6;0
fffe32003700330039003000;01/03/2008;Female;Service;Yes;3;4.0;6.3;0.5;16;49;5.5;1;2;4;3;0
fffe33003400310030003000;28/05/2008;Female;Product;No;0;2.0;3.9;0.19;16;36;7.4;4;3;2;7;4
fffe31003600310039003900;02/10/2008;Female;Service;No;2;;;0.52;16;59;5.9;2;1;4;5;0
fffe31003000340030003600;21/02/2008;Female;Service;Yes;1;2.0;6.0;0.38;16;40;7.2;3;5;2;11;2
fffe3100320030003200;25/01/2008;Male;Service;No;2;5.0;6.3;0.51;16;50;5.4;1;2;4;6;1
fffe33003100330039003900;28/12/2008;Female;Service;Yes;3;5.0;5.2;0.44;16;51;5.3;1;2;5;8;1
fffe3600340032003200;04/02/2008;Female;Product;Yes;2;5.0;7.1;0.49;16;56;6.0;1;3;4;16;0
fffe33003300300036003000;22/06/2008;Female;Product;Yes;1;1.0;3.4;0.21;16;37;7.1;5;5;1;4;5
fffe32003800330037003700;01/12/2008;Female;Service;Yes;2;5.0;7.2;0.49;16;48;6.2;1;1;4;12;0
fffe3800310037003600;01/07/2008;Female;Product;Yes;0;2.0;3.7;0.17;16;40;6.4;3;4;3;11;3
fffe3100380033003000;04/08/2008;Female;Product;No;2;5.0;7.2;;16;37;7.4;3;3;1;14;2
fffe33003400320032003300;14/12/2008;Male;Product;Yes;2;6.0;7.6;0.64;16;59;5.5;1;2;4;15;0
fffe32003600360036003000;03/09/2008;Male;Service;Yes;3;7.0;6.8;0.64;16;50;4.7;2;3;4;5;0
fffe33003200350038003100;30/04/2008;Male;Service;No;2;5.0;8.1;0.62;16;56;5.2;2;1;5;3;1
fffe33003300310036003500;15/09/2008;Female;Service;Yes;2;4.0;4.4;0.39;16;36;6.2;4;5;3;17;5
fffe32003400320036003400;24/02/2008;Female;Service;No;4;7.0;7.5;0.62;16;58;5.0;2;2;4;9;0
fffe31003300390036003900;31/07/2008;Male;Service;Yes;1;1.0;0.5;0.0;16;37;5.9;4;4;3;18;4
fffe33003400310039003000;25/08/2008;Female;Service;No;4;7.0;7.2;0.7;16;51;5.4;2;2;5;11;0
fffe33003200340034003200;30/11/2008;Male;Service;No;3;5.0;8.2;0.63;16;59;4.8;1;1;5;9;1
fffe31003600350031003400;19/07/2008;Female;Service;Yes;2;4.0;4.7;0.27;16;43;7.4;3;3;2;12;2
fffe32003100380031003700;27/09/2008;Male;Service;Yes;3;8.0;8.4;0.89;16;54;5.4;1;1;5;14;0
fffe3700380036003700;30/03/2008;Male;Service;Yes;2;5.0;8.1;0.64;16;57;5.5;2;2;5;16;0
fffe32003400330030003100;16/11/2008;Female;Service;No;2;4.0;6.1;0.43;16;50;3.8;1;1;5;14;1
fffe31003200360037003300;26/10/2008;Female;Service;Yes;1;2.0;4.5;0.21;16;44;7.2;3;3;2;13;4
fffe31003200300039003900;09/06/2008;Male;Service;No;3;7.0;9.9;0.9;16;56;5.2;2;2;5;3;0
fffe31003000300038003200;19/12/2008;Female;Service;Yes;2;3.0;5.0;0.4;16;37;7.0;3;4;1;15;4
fffe3400320034003900;11/10/2008;Male;Service;No;2;4.0;6.6;0.53;16;48;6.3;1;3;4;6;0
fffe31003300350036003100;05/03/2008;Female;Service;No;2;5.0;5.7;;16;38;6.3;4;5;2;13;3
fffe31003100380033003900;24/05/2008;Female;Product;No;1;1.0;2.9;0.24;16;42;7.2;4;3;3;19;4
fffe310031003300;25/10/2008;Male;Product;Yes;2;4.0;7.6;0.6;16;59;5.3;1;1;4;4;1
fffe3300310033003500;02/05/2008;Female;Service;No;3;6.0;5.8;0.47;16;54;5.5;2;1;5;7;0
fffe32003200300030003200;04/08/2008;Female;Service;Yes;3;6.0;6.7;0.61;16;58;4.5;1;3;4;9;1
fffe32003500300031003400;21/07/2008;Female;Service;No;3;6.0;6.1;0.51;16;55;5.1;1;3;4;11;0
fffe32003300340035003600;17/05/2008;Female;Service;No;2;5.0;5.7;0.55;16;51;4.7;2;3;5;16;0
fffe33003100350030003700;30/08/2008;Female;Product;Yes;3;5.0;5.4;0.48;16;52;4.7;2;2;4;5;1
fffe31003000370032003900;29/03/2008;Male;Product;No;2;6.0;8.5;0.76;16;59;5.9;1;1;4;19;0
fffe33003400300033003100;28/02/2008;Male;Service;No;3;7.0;9.0;0.84;16;53;5.5;2;1;4;12;0
fffe32003500310031003100;28/11/2008;Female;Service;Yes;2;5.0;6.0;0.43;16;50;5.5;1;3;5;10;0
fffe33003000370038003800;13/12/2008;Male;Product;Yes;2;3.0;4.3;0.37;16;38;8.3;5;5;2;14;2
fffe3300370032003800;24/12/2008;Female;Product;Yes;3;5.0;5.8;0.48;16;51;5.1;1;3;5;10;0
fffe32003100300033003200;21/12/2008;Female;Service;Yes;3;;5.8;0.49;16;52;4.9;1;3;5;7;1
fffe33003100300032003700;26/12/2008;Female;Service;No;3;6.0;6.9;0.54;16;59;4.8;1;1;5;9;1
fffe33003200310030003400;30/11/2008;Male;Service;No;3;6.0;8.1;0.68;16;49;5.6;1;3;5;6;0
fffe33003400320038003600;22/07/2008;Female;Product;Yes;2;5.0;7.7;0.59;16;58;5.0;2;3;5;19;1
fffe32003100320035003800;13/05/2008;Male;Service;Yes;2;;3.2;;16;40;7.2;3;5;2;5;4
fffe33003300350034003400;08/07/2008;Male;Product;No;4;8.0;8.0;0.7;16;59;4.9;2;3;4;10;0
fffe32003600370030003600;23/04/2008;Female;Service;No;2;5.0;6.0;0.39;16;42;6.5;4;3;2;4;2
fffe33003000330030003000;21/03/2008;Male;Product;Yes;4;7.0;6.1;0.55;16;53;5.6;1;1;5;15;0
fffe3300360037003900;02/10/2008;Female;Product;Yes;3;5.0;6.1;0.47;16;56;5.9;1;3;5;17;1
fffe3300360033003400;28/08/2008;Female;Product;No;2;;;0.54;16;59;5.7;1;2;5;16;0
fffe3700300030003200;02/05/2008;Female;Service;No;4;6.0;7.6;0.67;16;56;5.6;1;3;4;15;0
fffe32003100340032003200;08/03/2008;Male;Product;Yes;2;2.0;3.4;0.15;16;38;7.7;3;4;3;17;4
fffe32003000360030003800;28/12/2008;Male;Product;No;3;7.0;8.7;0.86;16;53;5.4;2;1;4;3;1
fffe33003300350038003700;10/05/2008;Female;Service;Yes;2;3.0;4.8;0.25;16;36;7.5;5;3;1;7;5
fffe32003200350030003600;28/01/2008;Female;Service;Yes;1;3.0;6.2;0.45;16;49;5.9;1;3;5;10;0
fffe33003300370035003300;09/03/2008;Female;Service;Yes;2;4.0;3.0;0.2;16;36;7.6;3;5;1;7;2
fffe32003300370030003700;03/08/2008;Male;Product;No;3;4.0;5.2;0.37;16;38;6.7;5;4;2;8;5
fffe3400320032003100;08/09/2008;Male;Product;Yes;1;2.0;4.2;0.21;16;35;7.1;5;5;2;6;4
fffe33003100390036003600;05/06/2008;Female;Product;Yes;3;5.0;5.4;0.45;16;59;5.2;2;3;4;15;0
fffe3800330032003200;19/03/2008;Female;Product;No;1;3.0;5.7;0.45;16;55;5.3;1;1;4;14;1
fffe32003700360038003100;15/07/2008;Male;Product;Yes;2;3.0;5.0;0.33;16;39;6.8;3;4;2;7;5
fffe3200350036003500;07/03/2008;Female;Service;No;1;1.0;2.8;0.08;16;36;6.7;5;4;3;5;2
fffe31003400370036003800;21/02/2008;Female;Service;Yes;1;1.0;;0.12;16;42;7.1;3;4;2;7;4
fffe31003000370033003800;12/08/2008;Female;Service;No;2;3.0;5.7;0.33;16;44;6.6;4;3;2;17;4
fffe3500340032003500;19/12/2008;Female;Product;Yes;4;8.0;8.0;0.72;16;51;5.6;1;1;4;5;0
fffe33003300340038003700;20/10/2008;Male;Product;No;2;5.0;6.2;0.43;16;59;5.7;2;3;4;13;1
fffe32003500350031003400;13/07/2008;Female;Service;No;3;9.0;9.3;0.91;16;48;5.5;1;1;5;18;1
fffe360039003300;05/10/2008;Male;Service;Yes;2;5.0;6.1;0.57;16;56;6.1;2;1;4;13;0
fffe3200320038003400;13/03/2008;Female;Product;Yes;2;4.0;5.0;0.32;16;41;6.9;3;5;1;11;4
fffe31003800360034003600;25/12/2008;Male;Product;No;3;6.0;7.4;0.56;16;59;4.9;2;2;4;11;0
fffe32003300350033003200;14/03/2008;Female;Service;No;2;3.0;1.8;0.14;16;41;7.3;3;3;2;10;3
fffe31003200310031003400;07/03/2008;Female;Service;Yes;3;4.0;4.8;0.42;16;53;5.3;1;3;4;3;0
fffe370036003200;18/08/2008;Female;Product;Yes;3;6.0;;0.46;16;48;5.6;2;2;5;15;1
fffe31003500370037003600;17/08/2008;Female;Product;No;1;2.0;5.9;0.41;16;50;5.8;2;2;4;17;0
fffe31003500320033003900;26/04/2008;Female;Service;No;2;5.0;;0.56;16;52;5.4;2;1;4;17;1
fffe3700300037003300;10/02/2008;Female;Service;Yes;2;4.0;4.7;0.42;16;51;5.7;2;2;4;8;0
fffe31003400300037003400;07/08/2008;Female;Service;No;3;5.0;4.3;0.32;16;44;7.9;3;4;3;11;4
fffe31003700320033003300;21/04/2008;Female;Service;No;1;4.0;3.8;0.3;16;44;7.4;4;3;3;19;5
fffe380037003300;16/07/2008;Female;Product;No;3;5.0;5.0;0.39;16;39;7.8;5;4;3;10;3
fffe3900370039003800;22/01/2008;Male;Service;No;3;7.0;8.3;0.83;16;50;6.0;1;3;4;5;1
fffe31003900390039003600;03/01/2008;Male;Service;Yes;0;2.0;2.3;0.15;17;38;7.4;5;3;3;8;2
fffe32003600390034003900;26/02/2008;Male;Service;No;4;7.0;6.7;0.66;16;52;5.6;1;2;5;3;0
fffe3100340034003100;16/09/2008;Male;Service;No;2;4.0;8.4;0.64;16;59;5.3;1;1;4;3;0
fffe33003100350037003000;29/10/2008;Female;Service;Yes;3;5.0;6.2;0.45;16;49;5.3;1;2;5;10;1
fffe32003500340032003100;30/06/2008;Female;Product;No;0;1.0;4.1;0.34;16;41;6.6;5;4;3;14;3
fffe31003900370034003300;30/11/2008;Male;Service;No;2;4.0;7.5;0.53;16;54;5.9;2;3;4;4;0
fffe31003000350035003600;02/02/2008;Female;Service;No;4;7.0;7.0;0.63;16;49;5.3;2;1;4;11;1
fffe31003900350037003000;09/03/2008;Female;Service;Yes;0;1.0;4.0;0.22;16;39;6.5;3;3;1;4;3
fffe31003900330038003900;08/02/2008;Male;Service;No;3;7.0;7.8;0.57;16;55;5.5;2;1;5;15;1
fffe3200370033003700;04/11/2008;Female;Product;Yes;4;;6.5;;16;41;6.9;3;5;1;5;3
fffe31003100350038003700;14/11/2008;Female;Service;Yes;2;4.0;5.2;0.4;16;37;7.6;3;4;1;9;4
fffe3600350034003600;13/02/2008;Male;Service;No;3;5.0;6.7;0.46;16;48;5.6;2;3;4;3;1
fffe390033003600;27/11/2008;Female;Service;Yes;2;4.0;5.7;0.47;16;51;5.6;2;3;5;19;1
fffe31003500320039003300;07/10/2008;Female;Service;Yes;2;2.0;;0.29;16;41;7.5;5;4;2;17;3
fffe33003100350033003600;11/01/2008;Male;Service;Yes;1;1.0;0.2;0.0;16;41;7.1;5;3;3;18;2
fffe31003700330034003200;19/06/2008;Male;Product;No;4;6.0;8.2;0.68;16;49;5.8;2;2;5;15;0
fffe3100310034003400;10/01/2008;Female;Service;Yes;3;5.0;5.2;0.45;16;52;6.5;2;2;5;13;1
fffe31003100350033003000;28/12/2008;Female;Service;No;1;2.0;;0.09;16;39;6.5;4;4;1;19;4
fffe31003600360032003000;01/06/2008;Male;Service;Yes;4;8.0;7.8;0.73;16;52;5.6;1;1;4;16;0
fffe31003200380033003300;12/04/2008;Male;Service;No;1;1.0;2.4;0.13;16;35;7.2;4;4;2;3;2
fffe31003000350033003800;06/03/2008;Male;Service;No;3;5.0;8.5;0.67;16;59;4.8;2;2;5;18;1
fffe3100330030003500;10/05/2008;Male;Product;No;2;;5.4;;16;42;7.1;5;5;3;3;3
fffe33003300320038003300;20/09/2008;Male;Product;No;3;6.0;6.1;0.48;16;56;6.0;2;3;5;4;1
fffe33003300330030003400;09/04/2008;Male;Product;Yes;2;4.0;3.2;0.27;16;36;6.7;5;4;2;6;3
fffe31003900370036003400;06/08/2008;Female;Product;Yes;1;1.0;0.7;0.03;16;44;7.2;5;5;1;13;3
fffe33003200360036003300;28/06/2008;Male;Service;Yes;3;7.0;7.5;0.61;16;55;4.8;1;2;4;5;0
fffe3200370033003500;09/01/2008;Male;Service;Yes;3;6.0;4.7;;16;44;7.2;5;3;2;13;5
fffe32003300390030003800;18/06/2008;Male;Service;No;2;7.0;8.5;0.7;16;52;5.5;1;1;5;14;0
fffe31003800300030003400;27/10/2008;Male;Product;No;3;5.0;5.3;0.34;16;36;6.7;4;5;1;16;4
fffe3800300036003100;06/02/2008;Male;Product;Yes;4;7.0;7.4;0.53;16;54;5.3;2;3;4;8;0
fffe31003000350038003200;18/09/2008;Male;Service;No;5;9.0;8.6;0.8;16;48;6.5;2;3;4;3;0
fffe31003500340033003100;17/05/2008;Female;Product;No;2;7.0;;0.73;16;59;6.2;2;3;4;16;1
fffe3100340037003000;09/12/2008;Male;Product;No;2;5.0;6.0;0.56;16;51;5.4;2;3;5;12;0
fffe32003400330038003600;30/09/2008;Male;Service;No;2;5.0;8.2;0.66;16;56;5.6;2;1;4;18;1
fffe31003900320037003400;07/04/2008;Male;Product;No;3;;5.7;0.52;16;49;5.3;2;1;5;7;0
fffe32003600310039003900;28/02/2008;Male;Service;No;2;4.0;5.7;0.41;16;57;5.9;2;2;5;7;1
fffe31003500360030003000;25/04/2008;Male;Service;No;3;5.0;5.2;0.43;16;57;5.1;2;2;5;3;0
fffe32003000360035003700;21/09/2008;Female;Product;Yes;0;1.0;3.5;0.2;16;36;6.1;4;4;2;7;4
fffe32003300370034003400;17/02/2008;Female;Service;Yes;1;2.0;1.6;0.12;16;38;6.3;5;3;3;19;4
fffe32003400340030003800;30/12/2008;Female;Product;Yes;2;6.0;7.1;0.55;16;51;5.6;1;1;4;3;1
fffe32003100360039003400;26/03/2008;Female;Product;Yes;1;4.0;4.8;0.43;16;51;5.4;2;3;4;9;1
fffe32003300340034003300;26/02/2008;Female;Service;No;0;1.0;2.1;0.12;16;42;7.0;3;3;2;8;2
fffe31003900370039003400;23/10/2008;Female;Product;No;2;3.0;4.8;0.38;16;36;6.4;4;3;1;12;5
fffe3600340030003500;11/10/2008;Female;Service;Yes;1;2.0;4.5;0.24;16;39;5.3;5;5;2;17;5
fffe3700350033003000;27/05/2008;Male;Service;Yes;2;4.0;4.7;0.38;16;35;7.3;4;3;1;18;3
fffe33003200320033003000;21/12/2008;Male;Product;Yes;2;3.0;3.1;0.16;16;39;7.3;4;5;2;18;4
fffe3300330035003800;24/01/2008;Female;Product;No;4;7.0;6.8;0.57;16;55;5.2;1;2;4;14;0
fffe3100320032003300;24/01/2008;Male;Service;No;3;6.0;7.8;0.61;16;49;5.6;1;2;5;12;0
fffe31003000390036003000;17/03/2008;Male;Service;No;4;7.0;8.5;0.66;16;58;5.3;1;2;5;12;1
fffe32003500390037003000;25/02/2008;Male;Product;Yes;3;7.0;7.2;0.56;16;56;4.8;1;3;4;8;1
fffe3400370039003700;30/05/2008;Female;Service;No;4;10.0;10.0;0.98;16;52;6.3;2;3;4;6;0
fffe32003200350032003000;14/09/2008;Female;Product;Yes;2;;6.6;0.5;16;58;5.6;1;1;4;13;0
fffe3600330039003400;03/12/2008;Female;Product;No;3;5.0;4.9;0.44;16;57;6.0;1;3;4;4;0
fffe32003600320034003400;12/05/2008;Male;Service;No;4;7.0;9.2;0.79;16;48;5.4;2;2;5;16;0
fffe33003300370037003100;17/05/2008;Female;Service;Yes;2;3.0;5.3;0.42;16;56;5.2;2;1;5;12;0
fffe3400380035003100;24/09/2008;Female;Service;No;1;1.0;0.0;0.0;16;35;7.7;4;4;1;4;2
fffe3600340030003600;18/06/2008;Female;Service;Yes;3;7.0;7.4;0.54;16;48;5.6;2;1;4;4;0
fffe31003200360035003300;18/09/2008;Male;Product;Yes;2;4.0;3.3;0.2;16;37;6.2;4;3;2;4;5
fffe31003600330031003600;16/10/2008;Female;Service;No;2;5.0;3.9;0.34;16;44;7.2;5;3;3;13;3
fffe33003200380037003300;14/11/2008;Female;Service;Yes;3;5.0;7.1;0.66;16;57;5.4;1;3;5;15;0
fffe33003000320032003700;06/08/2008;Female;Service;No;1;4.0;5.5;0.39;16;39;7.4;5;5;1;10;2
fffe32003700390039003000;10/02/2008;Male;Product;No;3;5.0;6.0;0.37;16;38;7.1;5;5;2;14;5
fffe33003000370039003900;29/01/2008;Male;Service;Yes;1;3.0;5.3;0.41;16;50;5.5;2;3;4;12;1
fffe3600370033003000;03/12/2008;Male;Service;Yes;4;7.0;6.9;;16;42;7.4;4;3;3;12;3
fffe32003500370034003500;18/10/2008;Male;Service;Yes;2;4.0;5.7;0.47;16;58;5.4;1;1;5;18;1
fffe3900370032003000;06/09/2008;Female;Service;Yes;1;2.0;5.4;0.48;16;52;5.7;1;2;4;10;1
fffe31003900310031003000;07/06/2008;Male;Product;No;3;6.0;;0.63;16;58;6.6;1;3;4;14;0
fffe33003300360032003800;21/01/2008;Male;Product;No;1;2.0;5.1;0.42;16;54;6.0;1;1;4;15;1
fffe32003200350034003600;13/10/2008;Female;Service;Yes;2;4.0;5.2;0.41;16;51;4.9;2;3;5;18;0
fffe3400340034003000;23/04/2008;Female;Product;Yes;3;5.0;5.2;;16;35;7.3;4;5;2;13;5
fffe32003900390031003400;08/02/2008;Male;Service;No;2;4.0;5.2;0.35;16;43;7.2;3;4;2;12;2
fffe32003600300038003300;17/09/2008;Female;Product;Yes;3;5.0;5.7;0.47;16;57;5.5;1;3;4;8;0
fffe32003400340038003000;19/10/2008;Female;Service;Yes;1;2.0;5.6;0.42;16;49;5.2;2;3;5;14;1
fffe31003600340038003300;17/01/2008;Male;Service;No;3;7.0;6.8;0.55;16;52;5.5;2;1;4;4;1
fffe31003800370037003500;22/03/2008;Male;Product;No;1;3.0;3.1;0.24;16;44;6.3;4;5;3;16;4
fffe33003100360039003700;15/12/2008;Female;Product;No;2;4.0;6.9;0.52;16;56;5.9;2;3;4;18;1
fffe32003200370039003600;03/03/2008;Male;Product;No;3;4.0;5.9;0.45;16;52;5.6;2;1;4;8;0
fffe3400330038003200;08/03/2008;Female;Product;No;3;;5.9;0.39;16;37;7.0;3;3;3;10;4
fffe31003400380032003400;27/01/2008;Female;Service;Yes;1;2.0;;0.36;16;40;8.0;3;5;3;5;3
fffe33003400320032003000;27/04/2008;Female;Product;No;3;5.0;4.9;0.42;16;57;5.3;2;1;4;15;0
fffe32003000330033003700;30/07/2008;Male;Service;No;1;4.0;7.1;0.54;16;51;5.7;2;3;5;15;0
fffe32003100360034003600;14/02/2008;Male;Service;No;3;5.0;5.2;0.42;16;55;5.3;2;1;4;19;1
fffe3900320030003900;20/12/2008;Male;Service;Yes;3;5.0;8.1;0.62;16;48;4.6;1;1;4;5;1
fffe3900340035003500;12/05/2008;Female;Service;Yes;2;5.0;4.8;0.43;16;50;5.6;1;3;5;4;0
fffe33003400370038003600;25/12/2008;Female;Service;Yes;0;1.0;5.0;0.26;16;35;6.7;4;4;3;4;2
fffe33003400300035003600;11/03/2008;Female;Product;No;2;3.0;5.9;0.36;16;42;6.4;4;3;3;7;4
fffe32003100360032003000;17/09/2008;Male;Service;Yes;3;5.0;6.5;0.42;16;54;5.2;1;1;4;9;1
fffe31003200380033003000;04/10/2008;Male;Service;No;1;2.0;2.5;0.13;16;40;7.4;4;3;2;17;5
fffe32003200390030003700;20/11/2008;Female;Service;No;3;5.0;5.5;0.46;16;58;5.7;2;1;4;19;0
fffe3900340033003100;03/04/2008;Female;Service;No;4;8.0;7.8;0.69;16;56;5.9;2;1;4;9;1
fffe31003900360030003600;24/05/2008;Male;Service;No;2;5.0;7.9;0.58;16;52;6.2;1;1;5;18;0
fffe3200350033003000;07/12/2008;Male;Service;Yes;1;2.0;3.5;0.28;16;38;6.9;5;3;3;3;3
fffe32003900380035003500;21/04/2008;Female;Product;Yes;1;4.0;5.5;0.41;16;49;6.6;2;3;4;18;0
fffe3300320037003300;21/09/2008;Female;Service;No;1;3.0;6.0;0.42;16;52;5.4;1;3;5;11;0
fffe3400350032003900;09/09/2008;Female;Service;Yes;5;8.0;8.8;0.76;16;50;5.2;1;3;5;14;0
fffe3200340031003600;09/05/2008;Female;Product;Yes;2;4.0;6.1;0.5;16;55;5.9;2;3;5;13;1
fffe32003700370030003900;28/02/2008;Female;Service;Yes;1;3.0;3.2;0.24;16;35;7.3;4;5;3;9;3
fffe31003300350036003900;20/04/2008;Male;Product;No;2;6.0;6.8;0.53;16;57;5.4;2;3;5;5;0
fffe31003800330030003100;04/07/2008;Male;Service;No;2;7.0;8.4;0.77;16;58;4.9;1;1;4;7;0
fffe33003400320036003600;26/11/2008;Male;Service;No;3;6.0;6.9;0.59;16;48;5.6;1;1;4;13;0
fffe3400370038003600;12/09/2008;Female;Product;Yes;3;6.0;;;16;35;6.1;4;3;2;4;2
fffe32003100320034003700;07/08/2008;Male;Service;No;3;6.0;6.5;;16;41;7.3;3;3;2;6;4
fffe3100380038003800;11/03/2008;Male;Service;Yes;0;1.0;2.1;0.12;16;42;7.3;5;4;1;5;2
fffe32003200380033003600;13/04/2008;Female;Product;No;1;2.0;4.7;0.4;16;42;7.8;5;5;1;19;5
fffe31003900360037003700;17/03/2008;Female;Service;Yes;2;5.0;7.9;0.65;16;51;5.1;1;3;5;8;1
fffe32003900350036003100;08/10/2008;Male;Product;Yes;3;6.0;6.0;0.56;16;59;5.2;2;3;5;17;0
fffe32003300320036003600;24/06/2008;Male;Service;Yes;3;8.0;8.3;0.75;16;51;5.7;2;1;4;11;1
fffe3800320034003300;13/08/2008;Female;Product;No;4;7.0;6.7;0.53;16;52;4.8;2;1;4;14;1
fffe33003000350033003100;23/01/2008;Male;Service;Yes;3;6.0;5.6;0.34;16;36;7.5;3;4;3;8;5
fffe3200300036003100;13/10/2008;Male;Service;No;2;4.0;6.7;0.67;16;48;4.9;2;2;4;17;0
fffe33003300330033003000;31/05/2008;Female;Service;Yes;1;3.0;5.3;0.41;16;50;5.3;1;3;5;18;1
fffe32003700340035003900;02/12/2008;Female;Service;Yes;2;4.0;4.4;0.28;16;44;6.6;4;5;1;15;2
fffe33003300360037003800;16/01/2008;Female;Product;Yes;3;5.0;5.6;0.39;16;41;7.5;5;3;1;5;2
fffe31003700360033003100;24/07/2008;Female;Service;Yes;1;4.0;5.4;0.46;16;49;5.8;2;1;5;7;1
fffe31003500300038003900;07/07/2008;Male;Service;No;2;5.0;4.9;0.3;16;39;6.8;4;4;3;16;5
fffe31003700390037003900;02/05/2008;Male;Service;Yes;3;6.0;7.5;0.54;16;48;5.5;1;1;5;16;1
fffe32003400390032003900;18/02/2008;Female;Product;Yes;1;3.0;5.6;0.34;16;42;7.5;3;3;3;19;2
fffe370032003900;04/04/2008;Female;Product;No;3;8.0;8.1;0.72;16;48;5.1;2;2;5;7;1
fffe3300380031003200;04/02/2008;Male;Service;Yes;2;5.0;6.4;0.47;16;55;4.4;1;2;4;14;0
fffe3700330031003400;13/10/2008;Female;Service;Yes;3;5.0;5.8;0.43;16;56;5.5;2;3;4;8;0
fffe32003400310032003200;14/11/2008;Male;Service;No;4;6.0;6.0;0.55;16;59;5.2;1;1;4;5;0
fffe330039003600;25/08/2008;Female;Service;Yes;0;1.0;2.2;0.1;16;41;7.5;4;3;2;14;2
fffe32003700330039003600;09/07/2008;Male;Product;No;2;6.0;7.2;0.61;16;55;6.4;2;1;4;3;1
fffe32003700350036003000;29/06/2008;Female;Service;Yes;0;1.0;2.9;0.15;16;39;7.5;4;3;3;14;3
